train_loss,train_acc,val_loss,val_acc,learning_rates
0.6264007869547448,0.6524617104110426,0.539617245567256,0.7397107897664071,9.990232305719945e-05
0.5402095338939565,0.7396504249348191,0.44910700156770905,0.8131256952169077,9.960967771506666e-05
0.5078225196462817,0.7611472505740097,0.43771104154915647,0.8042269187986651,9.912321891107009e-05
0.484517245429807,0.7782129135147103,0.41535746948472385,0.8242491657397107,9.844486647586723e-05
0.449694149789557,0.8016294359911775,0.39865705473669644,0.8286985539488321,9.757729755661011e-05
0.4586069266089296,0.797406287244121,0.4160475073189571,0.8175750834260289,9.652393605146844e-05
0.43342779708647095,0.8157664703096118,0.40273775314462595,0.8175750834260289,9.528893909706797e-05
0.40771630815172616,0.8286772763853963,0.38975666360608463,0.8375973303670745,9.387718066217124e-05
0.38869837071515817,0.8423700471908682,0.39512951723460493,0.8364849833147943,9.229423231234974e-05
0.38134089263930787,0.8450742455907285,0.3820072335415873,0.8453837597330367,9.054634122155989e-05
0.3510514067205708,0.8634397131977979,0.3729916723637745,0.8464961067853171,8.864040551740155e-05
0.37243785115733613,0.8488268177232102,0.3569930000551816,0.8476084538375973,8.658394705735986e-05
0.36301086612243566,0.8526605311098138,0.35475136185514516,0.8498331479421579,8.438508174347008e-05
0.3402772026911246,0.8734827294065178,0.3615179966235983,0.8531701890989989,8.205248749256013e-05
0.3313173173011932,0.8763555249559541,0.3685041383422654,0.8464961067853171,7.959536998847742e-05
0.3415491736568181,0.8699771295600099,0.35738986165359105,0.8509454949944383,7.702342635146032e-05
0.3633350677854192,0.8593122966650031,0.3732306160803499,0.8331479421579533,7.434680686803489e-05
0.3128238729802908,0.8830695196191535,0.359240859746933,0.8464961067853171,7.157607493247108e-05
0.3173882822151733,0.8849938548852091,0.3739954089296275,0.8509454949944383,6.872216535789155e-05
0.3077341833077701,0.8913195706890057,0.3629169926561158,0.8553948832035595,6.579634122155988e-05
0.3038375869525217,0.8894680493669718,0.379188185108119,0.8464961067853171,6.28101494146603e-05
0.29685131799990094,0.88596480149114,0.3853814745771474,0.8364849833147943,5.9775375071993364e-05
0.28372514181959946,0.8960102356627104,0.39455241812714215,0.8364849833147943,5.670399506143306e-05
