train_loss,train_acc,val_loss,val_acc,learning_rates
0.5873685508175234,0.6859688195991092,0.502760421613167,0.7497219132369299,9.990232305719945e-05
0.4497408382924257,0.7847995545657016,0.4608475350100419,0.7931034482758621,9.960967771506666e-05
0.3777371050245994,0.8298997772828508,0.42294413159633504,0.8242491657397107,9.912321891107009e-05
0.3072113949245056,0.8697104677060133,0.42642323672771454,0.8164627363737486,9.844486647586723e-05
0.24850100555778604,0.8992204899777283,0.465705998498818,0.8097886540600667,9.757729755661011e-05
0.20867573413833052,0.9131403118040089,0.47351048218792885,0.8220244716351501,9.652393605146844e-05
0.19364050930712076,0.9192650334075724,0.4463020522018959,0.8331479421579533,9.528893909706797e-05
0.16107536921590832,0.9354120267260579,0.4955227827203685,0.8409343715239155,9.387718066217124e-05
0.11813107160933778,0.9571269487750557,0.5976326003156859,0.8342602892102335,9.229423231234974e-05
0.11206359097289037,0.9579621380846325,0.5991781194662226,0.8420467185761957,9.054634122155989e-05
0.11028173156247466,0.9610244988864143,0.5104902481724476,0.8309232480533927,8.864040551740155e-05
0.10090868622559097,0.9646436525612472,0.5400485285911066,0.8353726362625139,8.658394705735986e-05
0.09187755791420958,0.9707683741648107,0.6157470638382023,0.8320355951056729,8.438508174347008e-05
