train_loss,train_acc,val_loss,val_acc,learning_rates
0.6015649010649825,0.6678183337135016,0.5226429330891577,0.743047830923248,9.990232305719945e-05
0.47776738837756944,0.7762745159068511,0.49826094919237596,0.7652947719688543,9.960967771506666e-05
0.4557534846584354,0.8000179221593552,0.4612197033290205,0.7842046718576196,9.912321891107009e-05
0.4313980108868759,0.8140368234936884,0.4208253175020218,0.8231368186874305,9.844486647586723e-05
0.40231243441853903,0.835381103255914,0.42045196171464594,0.8298109010011123,9.757729755661011e-05
0.3912857715534953,0.838868863897498,0.41874108129534227,0.8186874304783093,9.652393605146844e-05
0.35790716639134734,0.856464363612832,0.4310014047499361,0.8075639599555061,9.528893909706797e-05
0.3687325251840912,0.8560964149563414,0.4096113006616461,0.8286985539488321,9.387718066217124e-05
0.3677894424943797,0.8535731261611208,0.404770258171805,0.8253615127919911,9.229423231234974e-05
0.33534493442394037,0.8698409251692307,0.39710724148257026,0.8264738598442715,9.054634122155989e-05
0.36904410866245757,0.8532740017547442,0.440463964281411,0.7975528364849833,8.864040551740155e-05
0.3234981659766847,0.8749384432219783,0.40022383013675955,0.8275862068965517,8.658394705735986e-05
0.35163699914660074,0.8628260004074217,0.4007888379795798,0.8164627363737486,8.438508174347008e-05
0.3391196358190701,0.8728156395429054,0.38411771274846174,0.8353726362625139,8.205248749256013e-05
0.29681333108285884,0.8874605534137663,0.39854809641838074,0.8320355951056729,7.959536998847742e-05
0.3440485607206294,0.8652985966329274,0.3936139653468954,0.8153503893214683,7.702342635146032e-05
0.28427231911800604,0.8955979757639675,0.36633468085321885,0.8476084538375973,7.434680686803489e-05
0.31545959762503617,0.8815973368877075,0.3646656233688881,0.8576195773081201,7.157607493247108e-05
0.3409854078055483,0.8687331530305598,0.37452406616046513,0.8442714126807565,6.872216535789155e-05
0.31782419752098817,0.8811479990940344,0.3619623024915827,0.8598442714126807,6.579634122155988e-05
0.3370465791858403,0.8685984679991462,0.3548101284380617,0.8654060066740823,6.28101494146603e-05
0.3030791128697121,0.8848694714579523,0.360507326907125,0.8542825361512792,5.9775375071993364e-05
0.30032768319731795,0.8830111114427844,0.36196625129929905,0.8553948832035595,5.670399506143306e-05
0.3168396119984378,0.87767826169594,0.37002646460615357,0.8587319243604005,5.3608130716701005e-05
0.288186627778068,0.8928550334849337,0.3731638080087201,0.8553948832035595,5.049999999999999e-05
0.2899070603327941,0.891271335238591,0.3741402220109413,0.8565072302558399,4.7391869283298976e-05
0.2871938868038422,0.8885165267893945,0.3843260294404523,0.8609566184649611,4.429600493856693e-05
0.2681913949812936,0.8975838625351665,0.3722226707072094,0.8565072302558399,4.122462492800662e-05
0.2976813404697233,0.88470681346886,0.3677954535032141,0.8576195773081201,3.8189850585339674e-05
0.24665674293595077,0.9104814545962152,0.38321906944801065,0.8576195773081201,3.5203658778440106e-05
0.2761760573438575,0.8931030987856559,0.37710537016391754,0.8476084538375973,3.227783464210844e-05
