train_loss,train_acc,val_loss,val_acc,learning_rates
0.5910862222709486,0.688195991091314,0.5272424981511873,0.7274749721913237,9.990232305719945e-05
0.44566480802223746,0.7948218262806236,0.42808472082532684,0.8042269187986651,9.960967771506666e-05
0.3523959048026431,0.8488307349665924,0.4116815934921133,0.8209121245828699,9.912321891107009e-05
0.29456550542232207,0.8730512249443207,0.4367269832512428,0.814238042269188,9.844486647586723e-05
0.24618787714074145,0.8939309576837416,0.4572850075261346,0.8186874304783093,9.757729755661011e-05
0.20724837541316463,0.9187082405345212,0.478294025207388,0.8375973303670745,9.652393605146844e-05
0.18426419695657967,0.9228841870824054,0.5394265071071428,0.796440489432703,9.528893909706797e-05
0.15361435289404032,0.9365256124721604,0.5139913404810017,0.8464961067853171,9.387718066217124e-05
0.13993986381992565,0.9459910913140311,0.47649460362977,0.8520578420467185,9.229423231234974e-05
0.1212790054227926,0.9548997772828508,0.5444468974039472,0.8353726362625139,9.054634122155989e-05
0.0972328154798762,0.9635300668151447,0.5649002317724556,0.8509454949944383,8.864040551740155e-05
0.08411120591207152,0.9699331848552338,0.5308597658214897,0.8509454949944383,8.658394705735986e-05
0.08425854028622924,0.9718819599109132,0.5668343870804228,0.8531701890989989,8.438508174347008e-05
