train_loss,train_acc,val_loss,val_acc,learning_rates
0.14987314116638317,0.6870824053452116,0.1284756174889104,0.7708565072302559,9.990232305719945e-05
0.11819393405344635,0.7861915367483296,0.11822019671571665,0.7897664071190211,9.960967771506666e-05
0.09798967765759578,0.8349109131403119,0.10695867009204009,0.8231368186874305,9.912321891107009e-05
0.0837128980629212,0.8585746102449888,0.10687379795929482,0.8309232480533927,9.844486647586723e-05
0.074360470757284,0.8811247216035635,0.10797780405344634,0.8565072302558399,9.757729755661011e-05
0.05707291613407103,0.9139755011135857,0.1395758999318912,0.814238042269188,9.652393605146844e-05
0.05586590029431128,0.9173162583518931,0.11930072410353298,0.8264738598442715,9.528893909706797e-05
0.047053541806814946,0.9292873051224945,0.12552211163886662,0.8409343715239155,9.387718066217124e-05
0.040954886292791474,0.9384743875278396,0.14612540756833964,0.8487208008898777,9.229423231234974e-05
0.03798486650880195,0.9440423162583519,0.1373239136461554,0.8364849833147943,9.054634122155989e-05
0.026050335624609636,0.9568485523385301,0.1551085716948427,0.8498331479421579,8.864040551740155e-05
0.025857225093430122,0.9668708240534521,0.2125586592431726,0.8320355951056729,8.658394705735986e-05
0.026206454892634554,0.9635300668151447,0.1795350567534052,0.8431590656284761,8.438508174347008e-05
0.027369900485006187,0.9635300668151447,0.16918487641318092,0.8453837597330367,8.205248749256013e-05
