train_loss,train_acc,val_loss,val_acc,learning_rates
0.14910033279288132,0.6945991091314031,0.12869485133680805,0.7708565072302559,9.990232305719945e-05
0.12007116368122861,0.7839643652561247,0.11760502796748588,0.7797552836484983,9.960967771506666e-05
0.10105718342603835,0.825445434298441,0.11187651239592454,0.8131256952169077,9.912321891107009e-05
0.0823105826182703,0.8610801781737194,0.1141477575332954,0.8286985539488321,9.844486647586723e-05
0.07149161457751704,0.8864142538975501,0.11663344194149149,0.8209121245828699,9.757729755661011e-05
0.06330662527311165,0.9000556792873051,0.14000244669873138,0.814238042269188,9.652393605146844e-05
0.0505342811708693,0.9220489977728286,0.1414152554653842,0.8286985539488321,9.528893909706797e-05
0.047013742321756036,0.9340200445434298,0.12846030603195058,0.8353726362625139,9.387718066217124e-05
0.03896519427179499,0.9426503340757239,0.1566867120563984,0.8476084538375973,9.229423231234974e-05
0.03611078362219629,0.9465478841870824,0.15706159791042065,0.8387096774193549,9.054634122155989e-05
0.028238220715202985,0.9585189309576837,0.16977661616843323,0.8309232480533927,8.864040551740155e-05
0.03233588852433372,0.9601893095768375,0.16436722733337303,0.8431590656284761,8.658394705735986e-05
0.027041962747338468,0.9590757238307349,0.17093103841460985,0.8442714126807565,8.438508174347008e-05
