train_loss,train_acc,val_loss,val_acc,learning_rates
0.58019240055464,0.696826280623608,0.4865738482310854,0.7719688542825361,9.990232305719945e-05
0.4512710209968871,0.7948218262806236,0.43326164936197215,0.8231368186874305,9.960967771506666e-05
0.3785857497590833,0.8332405345211581,0.43006731775300255,0.8264738598442715,9.912321891107009e-05
0.3012780498350616,0.8738864142538976,0.4237895834034887,0.8320355951056729,9.844486647586723e-05
0.2587085585810442,0.8911469933184856,0.4595177836459258,0.8320355951056729,9.757729755661011e-05
0.21947471494168308,0.9114699331848553,0.4846211476572629,0.8131256952169077,9.652393605146844e-05
0.17953175326100493,0.9320712694877505,0.525377645574767,0.8309232480533927,9.528893909706797e-05
0.14237032939506844,0.9434855233853007,0.49158799699668226,0.8520578420467185,9.387718066217124e-05
0.1303511800541155,0.9507238307349666,0.48866533256810285,0.8442714126807565,9.229423231234974e-05
0.11625012809789814,0.954064587973274,0.5397354980994915,0.8509454949944383,9.054634122155989e-05
0.09960028746544458,0.9624164810690423,0.5169248714529234,0.8364849833147943,8.864040551740155e-05
0.07979578277574176,0.9716035634743875,0.5667695233534122,0.8364849833147943,8.658394705735986e-05
0.08604384988414503,0.9702115812917594,0.6209636726256075,0.8364849833147943,8.438508174347008e-05
0.08848476335735975,0.967706013363029,0.5903132719726398,0.8453837597330367,8.205248749256013e-05
