train_loss,train_acc,val_loss,val_acc,learning_rates
0.5935470593714081,0.6840200445434298,0.49878890966546946,0.7708565072302559,9.990232305719945e-05
0.44111740206722666,0.7973273942093542,0.45493847131729126,0.7997775305895439,9.960967771506666e-05
0.35975907353964526,0.8438195991091314,0.41615726207864695,0.8264738598442715,9.912321891107009e-05
0.30512704324405804,0.8694320712694877,0.4111407399177551,0.8342602892102335,9.844486647586723e-05
0.256224467295461,0.8942093541202673,0.39731635204676924,0.8576195773081201,9.757729755661011e-05
0.2031061941411643,0.9173162583518931,0.48741297475222883,0.8286985539488321,9.652393605146844e-05
0.19993465568507668,0.9159242761692651,0.4303179455214533,0.8453837597330367,9.528893909706797e-05
0.1567540150959935,0.9356904231625836,0.4475188270725053,0.8387096774193549,9.387718066217124e-05
0.13096132899214208,0.9487750556792873,0.5437348562067953,0.8464961067853171,9.229423231234974e-05
0.12579729926434502,0.9535077951002228,0.5541953727089125,0.8453837597330367,9.054634122155989e-05
0.10514984546080891,0.9596325167037862,0.5629218857863854,0.8464961067853171,8.864040551740155e-05
0.09979465788444586,0.9652004454342984,0.6431749278101427,0.8387096774193549,8.658394705735986e-05
0.07852573164911793,0.9699331848552338,0.5996527276162443,0.8442714126807565,8.438508174347008e-05
0.08497692298028717,0.9702115812917594,0.5676864308529886,0.8464961067853171,8.205248749256013e-05
0.09482707845591075,0.9663140311804009,0.6394318403868839,0.8531701890989989,7.959536998847742e-05
