train_loss,train_acc,val_loss,val_acc,learning_rates
0.6184679850012855,0.6566854224613498,0.5211637328410971,0.7530589543937709,9.990232305719945e-05
0.5478056661323109,0.7348409890606259,0.4699976259264453,0.7764182424916574,9.960967771506666e-05
0.5044763882075791,0.76012654638159,0.4761838347747408,0.7775305895439377,9.912321891107009e-05
0.4684948140541009,0.7871369779191099,0.44587015489052084,0.8020022246941045,9.844486647586723e-05
0.4774866524787076,0.7847267077078969,0.4175944888386233,0.8231368186874305,9.757729755661011e-05
0.43976900297983557,0.8072285384322259,0.41978308147397536,0.8264738598442715,9.652393605146844e-05
0.43928795538644877,0.8151866846908274,0.43018091598461417,0.8064516129032258,9.528893909706797e-05
0.404252584133528,0.8330037010100154,0.3947833899793954,0.8364849833147943,9.387718066217124e-05
0.36867576428746757,0.8507259617923035,0.42186806376638086,0.8353726362625139,9.229423231234974e-05
0.4096380853943065,0.8269665299049889,0.40236433672493904,0.8420467185761957,9.054634122155989e-05
0.39931184758918475,0.8369461789735233,0.388034644311872,0.8375973303670745,8.864040551740155e-05
0.3636356478111934,0.8567362030410249,0.38847885357922524,0.8387096774193549,8.658394705735986e-05
0.360568362527189,0.8588669568193206,0.3930237277828414,0.8420467185761957,8.438508174347008e-05
0.33225371009480636,0.8782666250928901,0.4174437944231362,0.8375973303670745,8.205248749256013e-05
0.3249852355998174,0.8806089881395891,0.4038307784960188,0.8387096774193549,7.959536998847742e-05
0.3345647408107741,0.8728664518010718,0.39194725402470293,0.8431590656284761,7.702342635146032e-05
0.321705442812063,0.8807440163313839,0.41205865761329385,0.8331479421579533,7.434680686803489e-05
0.31903448048154864,0.8808068195596024,0.38493514112357435,0.8398220244716351,7.157607493247108e-05
0.2934096127221015,0.8968571618068931,0.38000568747520447,0.8553948832035595,6.872216535789155e-05
0.3383885866640943,0.8734937792187484,0.3902003163921422,0.8442714126807565,6.579634122155988e-05
0.3242476994287124,0.8835732188579021,0.39756926996954556,0.8431590656284761,6.28101494146603e-05
0.31353082300155566,0.8845513785646304,0.3871880990677866,0.8442714126807565,5.9775375071993364e-05
0.2747527238607934,0.9012832900387934,0.40195798976667996,0.8487208008898777,5.670399506143306e-05
0.3143064390900916,0.8776352749704414,0.40961126006882764,0.8453837597330367,5.3608130716701005e-05
0.28229506448966213,0.8947772987439854,0.39671621291801845,0.8520578420467185,5.049999999999999e-05
0.2849835419318581,0.8979045442904561,0.38524284033939754,0.8476084538375973,4.7391869283298976e-05
0.24891595575398048,0.9123376370007472,0.3969074446579506,0.8520578420467185,4.429600493856693e-05
0.3093464022782524,0.8845074242626095,0.3845013929852124,0.8476084538375973,4.122462492800662e-05
0.3259193304332748,0.87212318269716,0.3820659929308398,0.8498331479421579,3.8189850585339674e-05
