train_loss,train_acc,val_loss,val_acc,learning_rates
0.5912257997335586,0.6893095768374164,0.5265755458124752,0.7263626251390434,9.990232305719945e-05
0.4458044406059569,0.795935412026726,0.4279306089055949,0.8086763070077865,9.960967771506666e-05
0.35256943555004827,0.8507795100222717,0.4109951679048867,0.8197997775305895,9.912321891107009e-05
0.2945777511438437,0.8738864142538976,0.43421285059945336,0.8120133481646273,9.844486647586723e-05
0.2454349419052622,0.8939309576837416,0.4626096451076968,0.814238042269188,9.757729755661011e-05
0.2083575681379411,0.9181514476614699,0.4706066255939418,0.8398220244716351,9.652393605146844e-05
0.18493248990415473,0.9242761692650334,0.5348989490805001,0.8020022246941045,9.528893909706797e-05
0.15104941410564743,0.9376391982182628,0.5117764955964582,0.8498331479421579,9.387718066217124e-05
0.14505475138075055,0.9445991091314031,0.4805750821171136,0.8420467185761957,9.229423231234974e-05
0.12027453062478947,0.9557349665924276,0.5329735160901629,0.8331479421579533,9.054634122155989e-05
0.09759871608915582,0.9624164810690423,0.5507931627076248,0.8476084538375973,8.864040551740155e-05
0.0834769437386267,0.9688195991091314,0.5071365453045944,0.8565072302558399,8.658394705735986e-05
0.08212783954938692,0.9757795100222717,0.5418231636285782,0.8509454949944383,8.438508174347008e-05
